"","county","category","taxonomic_group","taxonomic_subgroup","common_name","state_conservation_rank","global_conservation_rank","human_pop_county","human_growth_rate","land_area","water_area","pop_per_mi"
"921","Cattaraugus","Animal","Birds","Grebes","Pied-billed Grebe","S3B,S1N","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"922","Cattaraugus","Animal","Birds","Grouse, Pheasants, Turkeys","Ruffed Grouse","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"923","Cattaraugus","Animal","Birds","Grouse, Pheasants, Turkeys","Wild Turkey","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"924","Cattaraugus","Animal","Birds","Grouse, Pheasants, Turkeys","Ring-necked Pheasant","SNA","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"925","Cattaraugus","Animal","Birds","Gulls, Terns, Plovers, Shorebirds","Spotted Sandpiper","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"926","Cattaraugus","Animal","Birds","Gulls, Terns, Plovers, Shorebirds","Upland Sandpiper","S3B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"927","Cattaraugus","Animal","Birds","Gulls, Terns, Plovers, Shorebirds","Killdeer","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"928","Cattaraugus","Animal","Birds","Gulls, Terns, Plovers, Shorebirds","Wilson's Snipe","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"929","Cattaraugus","Animal","Birds","Gulls, Terns, Plovers, Shorebirds","American Woodcock","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"930","Cattaraugus","Animal","Birds","Hawks, Falcons, Eagles, Vultures","Cooper's Hawk","S4","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"931","Cattaraugus","Animal","Birds","Hawks, Falcons, Eagles, Vultures","Northern Goshawk","S3S4B,S3N","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"932","Cattaraugus","Animal","Birds","Hawks, Falcons, Eagles, Vultures","Sharp-shinned Hawk","S4","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"933","Cattaraugus","Animal","Birds","Hawks, Falcons, Eagles, Vultures","Red-tailed Hawk","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"934","Cattaraugus","Animal","Birds","Hawks, Falcons, Eagles, Vultures","Red-shouldered Hawk","S4B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"935","Cattaraugus","Animal","Birds","Hawks, Falcons, Eagles, Vultures","Broad-winged Hawk","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"936","Cattaraugus","Animal","Birds","Hawks, Falcons, Eagles, Vultures","Turkey Vulture","S4B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"937","Cattaraugus","Animal","Birds","Hawks, Falcons, Eagles, Vultures","Northern Harrier","S3B,S3N","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"938","Cattaraugus","Animal","Birds","Hawks, Falcons, Eagles, Vultures","Merlin","S3?B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"939","Cattaraugus","Animal","Birds","Hawks, Falcons, Eagles, Vultures","American Kestrel","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"940","Cattaraugus","Animal","Birds","Hawks, Falcons, Eagles, Vultures","Osprey","S4B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"941","Cattaraugus","Animal","Birds","Hummingbirds and Swifts","Ruby-throated Hummingbird","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"942","Cattaraugus","Animal","Birds","Hummingbirds and Swifts","Chimney Swift","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"943","Cattaraugus","Animal","Birds","Kingfishers","Belted Kingfisher","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"944","Cattaraugus","Animal","Birds","Kinglets","Golden-crowned Kinglet","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"945","Cattaraugus","Animal","Birds","Larks","Horned Lark","S3S4B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"946","Cattaraugus","Animal","Birds","Mockingbirds and Thrashers","Gray Catbird","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"947","Cattaraugus","Animal","Birds","Mockingbirds and Thrashers","Northern Mockingbird","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"948","Cattaraugus","Animal","Birds","Mockingbirds and Thrashers","Brown Thrasher","S3S4B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"949","Cattaraugus","Animal","Birds","Nightbirds","Common Nighthawk","S2S3B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"950","Cattaraugus","Animal","Birds","Nuthatches","Red-breasted Nuthatch","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"951","Cattaraugus","Animal","Birds","Nuthatches","White-breasted Nuthatch","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"952","Cattaraugus","Animal","Birds","Old World Sparrows","House Sparrow","SNA","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"953","Cattaraugus","Animal","Birds","Owls","Northern Saw-whet Owl","S3","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"954","Cattaraugus","Animal","Birds","Owls","Great Horned Owl","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"955","Cattaraugus","Animal","Birds","Owls","Eastern Screech-Owl","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"956","Cattaraugus","Animal","Birds","Owls","Barred Owl","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"957","Cattaraugus","Animal","Birds","Pigeons and Doves","Rock Pigeon","SNA","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"958","Cattaraugus","Animal","Birds","Pigeons and Doves","Mourning Dove","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"959","Cattaraugus","Animal","Birds","Rails, Coots and Cranes","Common Moorhen","S3S4","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"960","Cattaraugus","Animal","Birds","Rails, Coots and Cranes","Sora","S4","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"961","Cattaraugus","Animal","Birds","Rails, Coots and Cranes","Virginia Rail","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"962","Cattaraugus","Animal","Birds","Sparrows and Towhees","Henslow's Sparrow","S3B","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"963","Cattaraugus","Animal","Birds","Sparrows and Towhees","Grasshopper Sparrow","S3B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"964","Cattaraugus","Animal","Birds","Sparrows and Towhees","Dark-eyed Junco","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"965","Cattaraugus","Animal","Birds","Sparrows and Towhees","Swamp Sparrow","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"966","Cattaraugus","Animal","Birds","Sparrows and Towhees","Song Sparrow","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"967","Cattaraugus","Animal","Birds","Sparrows and Towhees","Savannah Sparrow","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"968","Cattaraugus","Animal","Birds","Sparrows and Towhees","Eastern Towhee","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"969","Cattaraugus","Animal","Birds","Sparrows and Towhees","Vesper Sparrow","S3B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"970","Cattaraugus","Animal","Birds","Sparrows and Towhees","Chipping Sparrow","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"971","Cattaraugus","Animal","Birds","Sparrows and Towhees","Field Sparrow","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"972","Cattaraugus","Animal","Birds","Sparrows and Towhees","White-throated Sparrow","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"973","Cattaraugus","Animal","Birds","Starlings","European Starling","SNA","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"974","Cattaraugus","Animal","Birds","Swallows","Barn Swallow","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"975","Cattaraugus","Animal","Birds","Swallows","Cliff Swallow","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"976","Cattaraugus","Animal","Birds","Swallows","Purple Martin","S4B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"977","Cattaraugus","Animal","Birds","Swallows","Bank Swallow","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"978","Cattaraugus","Animal","Birds","Swallows","Northern Rough-winged Swallow","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"979","Cattaraugus","Animal","Birds","Swallows","Tree Swallow","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"980","Cattaraugus","Animal","Birds","Thrushes and Bluebirds","Veery","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"981","Cattaraugus","Animal","Birds","Thrushes and Bluebirds","Hermit Thrush","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"982","Cattaraugus","Animal","Birds","Thrushes and Bluebirds","Swainson's Thrush","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"983","Cattaraugus","Animal","Birds","Thrushes and Bluebirds","Eastern Bluebird","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"984","Cattaraugus","Animal","Birds","Thrushes and Bluebirds","American Robin","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"985","Cattaraugus","Animal","Birds","Vireos","Yellow-throated Vireo","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"986","Cattaraugus","Animal","Birds","Vireos","Warbling Vireo","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"987","Cattaraugus","Animal","Birds","Vireos","White-eyed Vireo","S4B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"988","Cattaraugus","Animal","Birds","Vireos","Red-eyed Vireo","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"989","Cattaraugus","Animal","Birds","Vireos","Blue-headed Vireo","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"990","Cattaraugus","Animal","Birds","Waxwings","Cedar Waxwing","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"991","Cattaraugus","Animal","Birds","Woodpeckers","Northern Flicker","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"992","Cattaraugus","Animal","Birds","Woodpeckers","Pileated Woodpecker","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"993","Cattaraugus","Animal","Birds","Woodpeckers","Red-bellied Woodpecker","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"994","Cattaraugus","Animal","Birds","Woodpeckers","Red-headed Woodpecker","S2?B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"995","Cattaraugus","Animal","Birds","Woodpeckers","Downy Woodpecker","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"996","Cattaraugus","Animal","Birds","Woodpeckers","Hairy Woodpecker","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"997","Cattaraugus","Animal","Birds","Woodpeckers","Yellow-bellied Sapsucker","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"998","Cattaraugus","Animal","Birds","Wood-Warblers","Canada Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"999","Cattaraugus","Animal","Birds","Wood-Warblers","Kentucky Warbler","S2B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1000","Cattaraugus","Animal","Birds","Wood-Warblers","Mourning Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1001","Cattaraugus","Animal","Birds","Wood-Warblers","Common Yellowthroat","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1002","Cattaraugus","Animal","Birds","Wood-Warblers","Worm-eating Warbler","S4B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1003","Cattaraugus","Animal","Birds","Wood-Warblers","Black-and-white Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1004","Cattaraugus","Animal","Birds","Wood-Warblers","Nashville Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1005","Cattaraugus","Animal","Birds","Wood-Warblers","Louisiana Waterthrush","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1006","Cattaraugus","Animal","Birds","Wood-Warblers","Northern Waterthrush","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1007","Cattaraugus","Animal","Birds","Wood-Warblers","Prothonotary Warbler","S2B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1008","Cattaraugus","Animal","Birds","Wood-Warblers","Ovenbird","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1009","Cattaraugus","Animal","Birds","Wood-Warblers","Northern Parula","S3S4B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1010","Cattaraugus","Animal","Birds","Wood-Warblers","Black-throated Blue Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1011","Cattaraugus","Animal","Birds","Wood-Warblers","Cerulean Warbler","S3?B","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1012","Cattaraugus","Animal","Birds","Wood-Warblers","Hooded Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1013","Cattaraugus","Animal","Birds","Wood-Warblers","Yellow-rumped Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1014","Cattaraugus","Animal","Birds","Wood-Warblers","Prairie Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1015","Cattaraugus","Animal","Birds","Wood-Warblers","Yellow-throated Warbler","SNA","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1016","Cattaraugus","Animal","Birds","Wood-Warblers","Blackburnian Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1017","Cattaraugus","Animal","Birds","Wood-Warblers","Magnolia Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1018","Cattaraugus","Animal","Birds","Wood-Warblers","Chestnut-sided Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1019","Cattaraugus","Animal","Birds","Wood-Warblers","Yellow Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1020","Cattaraugus","Animal","Birds","Wood-Warblers","Pine Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1021","Cattaraugus","Animal","Birds","Wood-Warblers","American Redstart","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1022","Cattaraugus","Animal","Birds","Wood-Warblers","Black-throated Green Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1023","Cattaraugus","Animal","Birds","Wood-Warblers","Golden-winged Warbler","S3B","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1024","Cattaraugus","Animal","Birds","Wood-Warblers","Lawrence's Warbler","SNA","GNA",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1025","Cattaraugus","Animal","Birds","Wood-Warblers","Blue-winged Warbler","S5B","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1026","Cattaraugus","Animal","Birds","Wood-Warblers","Brewster's Warbler","SNA","GNA",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1027","Cattaraugus","Animal","Birds","Wrens","Marsh Wren","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1028","Cattaraugus","Animal","Birds","Wrens","Carolina Wren","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1029","Cattaraugus","Animal","Birds","Wrens","House Wren","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1030","Cattaraugus","Animal","Birds","Wrens","Winter Wren","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1031","Cattaraugus","Animal","Butterflies and Moths","Butterflies and Skippers","West Virginia White","S3","G3?",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1032","Cattaraugus","Animal","Butterflies and Moths","Butterflies and Skippers","Regal Fritillary","SH","G3",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1033","Cattaraugus","Animal","Dragonflies and Damselflies","Damselflies","Lyre-tipped Spreadwing","S2S3","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1034","Jefferson","Plant","Flowering Plants","Orchids","Dragon's Mouth Orchid","S2","G5",105770,-9.2819,3285929042,1524605118,2.19871632716979e-05
"1035","Cattaraugus","Animal","Dragonflies and Damselflies","Dragonflies","Golden-winged Skimmer","S1S2","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1036","Cattaraugus","Animal","Dragonflies and Damselflies","Dragonflies","Mocha Emerald","S2S3","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1037","Cattaraugus","Animal","Fish","Darters and Sunfishes","Iowa Darter","S2","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1038","Cattaraugus","Animal","Fish","Darters and Sunfishes","Variegate Darter","S2","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1039","Cattaraugus","Animal","Fish","Darters and Sunfishes","Gilt Darter","SH","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1040","Cattaraugus","Animal","Fish","Lampreys","Mountain Brook Lamprey","S1","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1041","Cattaraugus","Animal","Fish","Minnows, Shiners, Suckers","Streamline Chub","S1","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1042","Saratoga","Plant","Flowering Plants","Other Flowering Plants","Small-flowered Tick Trefoil","SH","G5",229249,4.1525,2097880439,87571790,0.000104897740137243
"1043","Cattaraugus","Animal","Fish","Minnows, Shiners, Suckers","Tonguetied Minnow","S2","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1044","Wayne","Plant","Flowering Plants","Other Flowering Plants","Bushy Cinquefoil","S1","G5",89354,-4.6901,1563912969,2018185131,2.49445988092844e-05
"1045","Cattaraugus","Animal","Fish","Minnows, Shiners, Suckers","Blackchin Shiner","S1","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1046","Cattaraugus","Animal","Fish","Minnows, Shiners, Suckers","Silver Shiner","S2","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1047","Orleans","Plant","Flowering Plants","Orchids","Large Yellow Lady's Slipper","S3","G5T5",39746,-7.246,1013366838,1103741900,1.87737168557282e-05
"1048","Cattaraugus","Animal","Mussels and Clams","Freshwater Mussels","Wabash Pigtoe","S2","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1049","Oneida","Plant","Flowering Plants","Other Flowering Plants","Rock Whitlow Grass","S2","G4",227065,-3.2762,3139921908,117357161,6.97100233630611e-05
"1050","Cattaraugus","Animal","Mussels and Clams","Freshwater Mussels","Pocketbook","S2S3","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1051","Cattaraugus","Animal","Mussels and Clams","Freshwater Mussels","Eastern Pondmussel","S2S3","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1052","Suffolk","Plant","Flowering Plants","Asters, Goldenrods and Daisies","Northern Blazing Star","S2","G5?T3",1468140,-1.7533,2359930478,3786764809,0.000238850297834847
"1053","Cayuga","Plant","Flowering Plants","Other Flowering Plants","American Ginseng","S3S4","G3G4",75486,-5.5185,1791190744,445707952,3.3745828604122e-05
"1054","Ulster","Plant","Flowering Plants","Other Flowering Plants","Whorled Mountain Mint","S1S2","G5T5",175883,-3.5824,2911757764,94596811,5.85037445225502e-05
"1055","Cattaraugus","Animal","Reptiles","Snakes","Timber Rattlesnake","S3","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1056","Cattaraugus","Animal","Reptiles","Snakes","Ring-necked Snake","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1057","Cattaraugus","Animal","Reptiles","Snakes","Milksnake","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1058","Cattaraugus","Animal","Reptiles","Snakes","Northern Watersnake","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1059","Cattaraugus","Animal","Reptiles","Snakes","Smooth Green Snake","S4","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1060","Cattaraugus","Animal","Reptiles","Snakes","Queen Snake","S1","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1061","Cattaraugus","Animal","Reptiles","Snakes","Dekay's Brownsnake","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1062","Cattaraugus","Animal","Reptiles","Snakes","Red-bellied Snake","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1063","Cattaraugus","Animal","Reptiles","Snakes","Short-headed Gartersnake","S3","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1064","Cattaraugus","Animal","Reptiles","Snakes","Common Gartersnake","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1065","Columbia","Animal","Mammals","Bats","Tri-colored Bat","S1","G2G3",58813,-6.6993,1643770717,35071400,3.50318826317603e-05
"1066","Cattaraugus","Animal","Reptiles","Turtles","Snapping Turtle","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1067","Cattaraugus","Animal","Reptiles","Turtles","Painted Turtle","S5","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1068","Cattaraugus","Animal","Reptiles","Turtles","Wood Turtle","S3","G3",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1069","Cattaraugus","Animal","Reptiles","Turtles","Eastern Box Turtle","S3","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1070","Cattaraugus","Plant","Ferns and Fern Allies","Ferns","Blunt-lobe Grape Fern","S2S3","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1071","Cattaraugus","Plant","Ferns and Fern Allies","Ferns","Lowland Fragile Fern","S1","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1072","Cattaraugus","Plant","Ferns and Fern Allies","Ferns","Appalachian Shoestring Fern","S1","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1073","Cattaraugus","Plant","Flowering Plants","Asters, Goldenrods and Daisies","Pale Indian-plantain","SH","G4G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1074","Cattaraugus","Plant","Flowering Plants","Asters, Goldenrods and Daisies","Downy Lettuce","S1","G5?",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1075","Cattaraugus","Plant","Flowering Plants","Asters, Goldenrods and Daisies","Sweet Coltsfoot","S1","G5T5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1076","Cattaraugus","Plant","Flowering Plants","Asters, Goldenrods and Daisies","Sky-blue Aster","S1","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1077","Cattaraugus","Plant","Flowering Plants","Grasses","Prairie Wedgegrass","S1","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1078","Cattaraugus","Plant","Flowering Plants","Orchids","Hooker's Orchid","S1","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1079","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Yellow Giant-hyssop","S2S3","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1080","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Woodland Agrimony","S2","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1081","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Big Shellbark Hickory","S2","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1082","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Scarlet Indian-paintbrush","S1","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1083","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Rough-leaf Dogwood","S1","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1084","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Shining Bedstraw","S1","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1085","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Rough Avens","S2","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1086","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Wild Potato-vine","S1","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1087","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Butternut","S4","G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1088","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Erect Knotweed","S2S3","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1089","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Hoary Skullcap","SH","G5T5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1090","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Nodding Trillium","S1","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1091","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Hiddenfruit Bladderwort","S3","G4G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1092","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Lesser Bladderwort","S3","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1093","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Neckweed","S3","G5T5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1094","Cattaraugus","Plant","Flowering Plants","Other Flowering Plants","Winter Grape","S1","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1095","Cattaraugus","Plant","Flowering Plants","Sedges","Northern Clustered Sedge","S1","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1096","Cattaraugus","Plant","Flowering Plants","Sedges","Carolina Sedge","SH","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1097","Cattaraugus","Plant","Flowering Plants","Sedges","Creeping Sedge","S2","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1098","Cattaraugus","Plant","Flowering Plants","Sedges","Elk Sedge","S1","G5",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1099","Cattaraugus","Plant","Flowering Plants","Sedges","Schweinitz's Sedge","S2S3","G3G4",74899,-6.6307,3388125876,36783591,2.18688992283369e-05
"1100","Hamilton","Animal","Birds","Owls","Barred Owl","S5","G5",4384,-9.6269,4447989312,234204424,9.36313242720549e-07
"1101","Cayuga","Animal","Amphibians","Frogs and Toads","American Toad","S5","G5",75486,-5.5185,1791190744,445707952,3.3745828604122e-05
"1102","Cayuga","Animal","Amphibians","Frogs and Toads","Gray Treefrog","S5","G5",75486,-5.5185,1791190744,445707952,3.3745828604122e-05
